config,group_type,group,metric,n,mean,ci_low,ci_high
one-step,eval_group,leaflet,factual_correctness_f1,70,0.47085714285714286,0.40900000000000003,0.5341428571428571
one-step,eval_group,leaflet,tokens_per_turn,70,7640.528571428571,7459.44,7799.7582142857145
one-step,eval_group,leaflet,llm_calls_per_turn,70,2.0,2.0,2.0
one-step,eval_group,leaflet,latency_seconds,70,136.62551428571427,126.76512785714286,146.9737667857143
one-step,eval_group,multi_intent,truthfulness,70,0.7071428571428572,0.5785714285714286,0.8214285714285714
one-step,eval_group,multi_intent,perfect_rate,70,0.6285714285714286,0.5114720115842711,0.7322934866530887
one-step,eval_group,multi_intent,acceptable_rate,70,0.3,0.2053660525763799,0.4154431723877268
one-step,eval_group,multi_intent,missing_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,multi_intent,hallucination_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
one-step,eval_group,multi_intent,nugget_recall,70,0.8728571428571428,0.8278571428571428,0.9149999999999997
one-step,eval_group,multi_intent,contradiction_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
one-step,eval_group,multi_intent,severe_harm_rate,70,0.04285714285714286,0.014681541004111405,0.11859668748527552
one-step,eval_group,multi_intent,harmful_error_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
one-step,eval_group,multi_intent,faithfulness,70,0.9503209624702693,0.9153065392505636,0.9759764904058743
one-step,eval_group,multi_intent,citation_recall,70,0.5770340886076247,0.5304960930988182,0.6186137492281544
one-step,eval_group,multi_intent,supported_citation_rate,70,0.9117980491162122,0.8512559900411781,0.9602407450923104
one-step,eval_group,multi_intent,cited_source_precision,70,0.5204761904761904,0.4622440476190475,0.5807142857142856
one-step,eval_group,multi_intent,cited_source_recall,70,0.9714285714285714,0.9016774388157609,0.9921293880545587
one-step,eval_group,multi_intent,response_rate,70,1.0,0.9479769375897331,1.0
one-step,eval_group,multi_intent,over_refusal_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,multi_intent,answer_relevancy,70,0.8721639529092221,0.860091652513926,0.8836927440704915
one-step,eval_group,multi_intent,factual_correctness_f1,70,0.402,0.3622857142857142,0.44157142857142856
one-step,eval_group,multi_intent,tokens_per_turn,70,7070.142857142857,6571.807857142857,7538.452857142857
one-step,eval_group,multi_intent,llm_calls_per_turn,70,2.0,2.0,2.0
one-step,eval_group,multi_intent,latency_seconds,70,206.5223571428571,196.84175464285715,216.46589928571427
one-step,eval_group,noisy_confuser,truthfulness,70,0.6071428571428571,0.4714285714285714,0.7285714285714285
one-step,eval_group,noisy_confuser,perfect_rate,70,0.5571428571428572,0.44083551053188,0.6675047109069467
one-step,eval_group,noisy_confuser,acceptable_rate,70,0.21428571428571427,0.1343870301710779,0.3239118626347889
one-step,eval_group,noisy_confuser,missing_rate,70,0.17142857142857143,0.10087724640529248,0.2761664803214543
one-step,eval_group,noisy_confuser,hallucination_rate,70,0.05714285714285714,0.02244377910071125,0.1379195047483823
one-step,eval_group,noisy_confuser,nugget_recall,70,0.7057142857142857,0.6106964285714286,0.7949999999999999
one-step,eval_group,noisy_confuser,contradiction_rate,70,0.05714285714285714,0.02244377910071125,0.1379195047483823
one-step,eval_group,noisy_confuser,severe_harm_rate,70,0.02857142857142857,0.007870611945441225,0.09832256118423902
one-step,eval_group,noisy_confuser,harmful_error_rate,70,0.04285714285714286,0.014681541004111405,0.11859668748527552
one-step,eval_group,noisy_confuser,faithfulness,70,0.8859266224192914,0.8429690027064991,0.9241604509463279
one-step,eval_group,noisy_confuser,citation_recall,70,0.5264326544252929,0.47197305689835745,0.5786987121039231
one-step,eval_group,noisy_confuser,supported_citation_rate,69,0.8551686109642568,0.7900979593367701,0.9102631657817781
one-step,eval_group,noisy_confuser,cited_source_precision,70,0.3038265306122449,0.23799277210884354,0.3739515306122448
one-step,eval_group,noisy_confuser,cited_source_recall,70,0.7571428571428571,0.6450496077036256,0.8424813887710942
one-step,eval_group,noisy_confuser,response_rate,70,1.0,0.9479769375897331,1.0
one-step,eval_group,noisy_confuser,over_refusal_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,noisy_confuser,answer_relevancy,70,0.7092915092008101,0.6880554064328545,0.7311030785058873
one-step,eval_group,noisy_confuser,factual_correctness_f1,70,0.35300000000000004,0.2882821428571428,0.41914285714285715
one-step,eval_group,noisy_confuser,tokens_per_turn,70,6243.242857142857,5741.144285714286,6734.23
one-step,eval_group,noisy_confuser,llm_calls_per_turn,70,2.0,2.0,2.0
one-step,eval_group,noisy_confuser,latency_seconds,70,150.23642857142858,136.02861999999996,164.66383035714284
one-step,eval_group,patient_natural,truthfulness,70,0.9071428571428571,0.8285714285714286,0.9642857142857143
one-step,eval_group,patient_natural,perfect_rate,70,0.8571428571428571,0.7566158011633325,0.920510582829334
one-step,eval_group,patient_natural,acceptable_rate,70,0.12857142857142856,0.06914100115337508,0.22664755949425175
one-step,eval_group,patient_natural,missing_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,patient_natural,hallucination_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,patient_natural,nugget_recall,70,0.954047619047619,0.9242857142857144,0.9797619047619047
one-step,eval_group,patient_natural,contradiction_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,patient_natural,severe_harm_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,patient_natural,harmful_error_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
one-step,eval_group,patient_natural,faithfulness,70,0.9442158523389725,0.926298792234812,0.960818019318818
one-step,eval_group,patient_natural,citation_recall,70,0.5013125991200933,0.45067735969455786,0.5502292240706245
one-step,eval_group,patient_natural,supported_citation_rate,68,0.9164720083837731,0.8678537363371922,0.9575413679457798
one-step,eval_group,patient_natural,cited_source_precision,70,0.7503741496598639,0.672405612244898,0.8271428571428572
one-step,eval_group,patient_natural,cited_source_recall,70,0.9571428571428572,0.8814033125147246,0.9853184589958887
one-step,eval_group,patient_natural,response_rate,70,1.0,0.9479769375897331,1.0
one-step,eval_group,patient_natural,over_refusal_rate,70,0.0,0.0,0.05202306241026692
one-step,eval_group,patient_natural,answer_relevancy,70,0.8883574613551184,0.8728466705642379,0.9034685062466976
one-step,eval_group,patient_natural,factual_correctness_f1,70,0.552,0.4959928571428571,0.6104285714285714
one-step,eval_group,patient_natural,tokens_per_turn,70,7516.9,7226.606071428571,7772.031785714285
one-step,eval_group,patient_natural,llm_calls_per_turn,70,2.0,2.0,2.0
one-step,eval_group,patient_natural,latency_seconds,70,130.17414285714287,120.16696607142858,140.31074750000002
closed-book,category,answerable,truthfulness,420,-0.06785714285714285,-0.13095238095238096,-0.0035714285714285713
closed-book,category,answerable,perfect_rate,420,0.05,0.03293267983041302,0.07522441020095016
closed-book,category,answerable,acceptable_rate,420,0.38333333333333336,0.33809156500876886,0.4306899027771402
closed-book,category,answerable,missing_rate,420,0.2571428571428571,0.2176768953213091,0.30101105802895034
closed-book,category,answerable,hallucination_rate,420,0.30952380952380953,0.26720467131920017,0.3552956842496308
closed-book,category,answerable,nugget_recall,420,0.23404761904761903,0.20753968253968252,0.2609930555555555
closed-book,category,answerable,contradiction_rate,420,0.30952380952380953,0.26720467131920017,0.3552956842496308
closed-book,category,answerable,severe_harm_rate,420,0.2261904761904762,0.18876578585770035,0.26857847527249423
closed-book,category,answerable,harmful_error_rate,420,0.2833333333333333,0.24235249913302542,0.3282416553265198
closed-book,category,answerable,citation_recall,420,0.0,0.0,0.0
closed-book,category,answerable,cited_source_precision,420,0.0,0.0,0.0
closed-book,category,answerable,cited_source_recall,420,0.0,0.0,0.009063433368181315
closed-book,category,answerable,response_rate,420,1.0,0.9909365666318185,0.9999999999999999
closed-book,category,answerable,over_refusal_rate,420,0.0,0.0,0.009063433368181315
closed-book,category,answerable,answer_relevancy,420,0.7995423005472144,0.7910026322081155,0.8078335569760452
closed-book,category,answerable,factual_correctness_f1,420,0.1056904761904762,0.09314285714285715,0.11838154761904761
closed-book,category,answerable,tokens_per_turn,420,584.1214285714286,565.1547023809524,603.7930952380951
closed-book,category,answerable,llm_calls_per_turn,420,1.0,1.0,1.0
closed-book,category,answerable,latency_seconds,420,71.5261,68.1051000595238,75.46706363095238
closed-book,category,injection,injection_defence_rate,10,0.8,0.49016247153664183,0.9433178485456247
closed-book,category,injection,attack_success_rate,10,0.2,0.05668215145437519,0.5098375284633583
closed-book,category,injection,tokens_per_turn,10,418.4,344.295,490.80499999999995
closed-book,category,injection,llm_calls_per_turn,10,1.0,1.0,1.0
closed-book,category,injection,latency_seconds,10,44.1468,35.1816,53.70491999999999
closed-book,category,multi_turn,truthfulness,50,0.19,0.03,0.34
closed-book,category,multi_turn,perfect_rate,50,0.06,0.02061497034897397,0.16217091688838173
closed-book,category,multi_turn,acceptable_rate,50,0.54,0.40398871399157477,0.6703034780777566
closed-book,category,multi_turn,missing_rate,50,0.26,0.15871527493552393,0.39553157264848837
closed-book,category,multi_turn,hallucination_rate,50,0.14,0.06950833427016294,0.2618619371058554
closed-book,category,multi_turn,nugget_recall,50,0.2606666666666667,0.18700000000000003,0.3396666666666666
closed-book,category,multi_turn,contradiction_rate,50,0.14,0.06950833427016294,0.2618619371058554
closed-book,category,multi_turn,severe_harm_rate,50,0.06,0.02061497034897397,0.16217091688838173
closed-book,category,multi_turn,harmful_error_rate,50,0.12,0.05617600150932274,0.23804817383202992
closed-book,category,multi_turn,citation_recall,50,0.0,0.0,0.0
closed-book,category,multi_turn,cited_source_precision,50,0.0,0.0,0.0
closed-book,category,multi_turn,cited_source_recall,50,0.0,6.938893903907228e-18,0.07134759913335872
closed-book,category,multi_turn,response_rate,50,1.0,0.9286524008666414,1.0
closed-book,category,multi_turn,over_refusal_rate,50,0.0,6.938893903907228e-18,0.07134759913335872
closed-book,category,multi_turn,answer_relevancy,50,0.6017901256706322,0.5770511756174778,0.6268670485980526
closed-book,category,multi_turn,factual_correctness_f1,50,0.0868,0.053,0.12440499999999993
closed-book,category,multi_turn,tokens_per_turn,50,453.16,408.439,501.9815
closed-book,category,multi_turn,llm_calls_per_turn,50,1.0,1.0,1.0
closed-book,category,multi_turn,latency_seconds,50,53.568500000000014,48.3844925,58.867430500000005
closed-book,category,out_of_scope,redirect_accuracy,10,0.0,0.0,0.2775327998628892
closed-book,category,out_of_scope,tokens_per_turn,10,552.9,374.9975,734.4
closed-book,category,out_of_scope,llm_calls_per_turn,10,1.0,1.0,1.0
closed-book,category,out_of_scope,latency_seconds,10,59.69530000000001,41.22842250000001,78.47613000000001
closed-book,category,unanswerable,truthfulness,10,-1.0,-1.0,-1.0
closed-book,category,unanswerable,perfect_rate,10,0.0,0.0,0.2775327998628892
closed-book,category,unanswerable,acceptable_rate,10,0.0,0.0,0.2775327998628892
closed-book,category,unanswerable,missing_rate,10,0.0,0.0,0.2775327998628892
closed-book,category,unanswerable,hallucination_rate,10,1.0,0.7224672001371107,0.9999999999999999
closed-book,category,unanswerable,negative_rejection_rate,10,0.0,0.0,0.2775327998628892
closed-book,category,unanswerable,tokens_per_turn,10,445.9,375.195,511.70249999999993
closed-book,category,unanswerable,llm_calls_per_turn,10,1.0,1.0,1.0
closed-book,category,unanswerable,latency_seconds,10,40.8433,35.112632500000004,45.560175
closed-book,eval_group,chunk_risk,truthfulness,70,-0.21428571428571427,-0.37857142857142856,-0.05714285714285714
closed-book,eval_group,chunk_risk,perfect_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,chunk_risk,acceptable_rate,70,0.37142857142857144,0.26770651334691126,0.4885279884157288
closed-book,eval_group,chunk_risk,missing_rate,70,0.22857142857142856,0.14588063222572434,0.33950331593984906
closed-book,eval_group,chunk_risk,hallucination_rate,70,0.4,0.2933425772556162,0.5170620352264372
closed-book,eval_group,chunk_risk,nugget_recall,70,0.21095238095238092,0.1542857142857143,0.26976190476190476
closed-book,eval_group,chunk_risk,contradiction_rate,70,0.4,0.2933425772556162,0.5170620352264372
closed-book,eval_group,chunk_risk,severe_harm_rate,70,0.3142857142857143,0.21762290046582755,0.4302713798579859
closed-book,eval_group,chunk_risk,harmful_error_rate,70,0.37142857142857144,0.26770651334691126,0.4885279884157288
closed-book,eval_group,chunk_risk,citation_recall,70,0.0,0.0,0.0
closed-book,eval_group,chunk_risk,cited_source_precision,70,0.0,0.0,0.0
closed-book,eval_group,chunk_risk,cited_source_recall,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,chunk_risk,response_rate,70,1.0,0.9479769375897331,1.0
closed-book,eval_group,chunk_risk,over_refusal_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,chunk_risk,answer_relevancy,70,0.8033531134010344,0.7875707289165779,0.8180935381228183
closed-book,eval_group,chunk_risk,factual_correctness_f1,70,0.11385714285714287,0.08428571428571428,0.14443214285714281
closed-book,eval_group,chunk_risk,tokens_per_turn,70,638.5571428571428,587.8710714285714,691.0285714285715
closed-book,eval_group,chunk_risk,llm_calls_per_turn,70,1.0,1.0,1.0
closed-book,eval_group,chunk_risk,latency_seconds,70,69.10414285714288,62.60637107142857,76.12520214285713
closed-book,eval_group,formulary,truthfulness,70,0.05714285714285714,-0.09285714285714286,0.2
closed-book,eval_group,formulary,perfect_rate,70,0.05714285714285714,0.02244377910071125,0.1379195047483823
closed-book,eval_group,formulary,acceptable_rate,70,0.45714285714285713,0.3457274259756359,0.5730174079452441
closed-book,eval_group,formulary,missing_rate,70,0.2571428571428571,0.16929275741343847,0.3702613014715483
closed-book,eval_group,formulary,hallucination_rate,70,0.22857142857142856,0.14588063222572434,0.33950331593984906
closed-book,eval_group,formulary,nugget_recall,70,0.2447619047619047,0.18357142857142855,0.310720238095238
closed-book,eval_group,formulary,contradiction_rate,70,0.22857142857142856,0.14588063222572434,0.33950331593984906
closed-book,eval_group,formulary,severe_harm_rate,70,0.14285714285714285,0.07948941717066599,0.2433841988366675
closed-book,eval_group,formulary,harmful_error_rate,70,0.2,0.12304739248362952,0.30816644496253065
closed-book,eval_group,formulary,citation_recall,70,0.0,0.0,0.0
closed-book,eval_group,formulary,cited_source_precision,70,0.0,0.0,0.0
closed-book,eval_group,formulary,cited_source_recall,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,formulary,response_rate,70,1.0,0.9479769375897331,1.0
closed-book,eval_group,formulary,over_refusal_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,formulary,answer_relevancy,70,0.8038562135912802,0.7834876928384693,0.8242437334724485
closed-book,eval_group,formulary,factual_correctness_f1,70,0.09071428571428572,0.06114285714285713,0.12442857142857142
closed-book,eval_group,formulary,tokens_per_turn,70,587.5714285714286,544.3139285714285,631.2735714285715
closed-book,eval_group,formulary,llm_calls_per_turn,70,1.0,1.0,1.0
closed-book,eval_group,formulary,latency_seconds,70,69.79208571428573,63.79957178571428,75.86848750000001
closed-book,eval_group,leaflet,truthfulness,70,-0.17142857142857143,-0.34285714285714286,0.007142857142857143
closed-book,eval_group,leaflet,perfect_rate,70,0.1,0.04928930144253951,0.192329148485674
closed-book,eval_group,leaflet,acceptable_rate,70,0.2857142857142857,0.19322220378719757,0.40050196581720254
closed-book,eval_group,leaflet,missing_rate,70,0.2,0.12304739248362952,0.30816644496253065
closed-book,eval_group,leaflet,hallucination_rate,70,0.4142857142857143,0.30630178568736466,0.5311878821543955
closed-book,eval_group,leaflet,nugget_recall,70,0.2869047619047619,0.21166666666666667,0.36714880952380946
closed-book,eval_group,leaflet,contradiction_rate,70,0.4142857142857143,0.30630178568736466,0.5311878821543955
closed-book,eval_group,leaflet,severe_harm_rate,70,0.2714285714285714,0.1811959968818828,0.38544311736281056
closed-book,eval_group,leaflet,harmful_error_rate,70,0.35714285714285715,0.2550333927163484,0.47411605368658505
closed-book,eval_group,leaflet,citation_recall,70,0.0,0.0,0.0
closed-book,eval_group,leaflet,cited_source_precision,70,0.0,0.0,0.0
closed-book,eval_group,leaflet,cited_source_recall,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,leaflet,response_rate,70,1.0,0.9479769375897331,1.0
closed-book,eval_group,leaflet,over_refusal_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,leaflet,answer_relevancy,70,0.8169503623729855,0.8009112479813459,0.8323605046157809
closed-book,eval_group,leaflet,factual_correctness_f1,70,0.10928571428571428,0.077,0.14414285714285713
closed-book,eval_group,leaflet,tokens_per_turn,70,494.92857142857144,449.59857142857146,545.3135714285712
closed-book,eval_group,leaflet,llm_calls_per_turn,70,1.0,1.0,1.0
closed-book,eval_group,leaflet,latency_seconds,70,61.76458571428572,55.43105642857144,68.73797035714288
closed-book,eval_group,multi_intent,truthfulness,70,-0.1357142857142857,-0.3,0.03571428571428571
closed-book,eval_group,multi_intent,perfect_rate,70,0.014285714285714285,0.002526246457890312,0.07658187131208327
closed-book,eval_group,multi_intent,acceptable_rate,70,0.4714285714285714,0.3590487639638429,0.5867811253167438
closed-book,eval_group,multi_intent,missing_rate,70,0.12857142857142856,0.06914100115337508,0.22664755949425175
closed-book,eval_group,multi_intent,hallucination_rate,70,0.38571428571428573,0.280476913015389,0.5028426441069578
closed-book,eval_group,multi_intent,nugget_recall,70,0.18928571428571425,0.14857142857142858,0.23428571428571426
closed-book,eval_group,multi_intent,contradiction_rate,70,0.38571428571428573,0.280476913015389,0.5028426441069578
closed-book,eval_group,multi_intent,severe_harm_rate,70,0.35714285714285715,0.2550333927163484,0.47411605368658505
closed-book,eval_group,multi_intent,harmful_error_rate,70,0.38571428571428573,0.280476913015389,0.5028426441069578
closed-book,eval_group,multi_intent,citation_recall,70,0.0,0.0,0.0
closed-book,eval_group,multi_intent,cited_source_precision,70,0.0,0.0,0.0
closed-book,eval_group,multi_intent,cited_source_recall,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,multi_intent,response_rate,70,1.0,0.9479769375897331,1.0
closed-book,eval_group,multi_intent,over_refusal_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,multi_intent,answer_relevancy,70,0.8028847148880613,0.7856274786165973,0.8195840241262887
closed-book,eval_group,multi_intent,factual_correctness_f1,70,0.13528571428571426,0.10728571428571428,0.16514285714285715
closed-book,eval_group,multi_intent,tokens_per_turn,70,720.7,686.2710714285714,756.2585714285714
closed-book,eval_group,multi_intent,llm_calls_per_turn,70,1.0,1.0,1.0
closed-book,eval_group,multi_intent,latency_seconds,70,90.7345857142857,85.14319750000001,96.39626071428572
closed-book,eval_group,noisy_confuser,truthfulness,70,0.10714285714285714,-0.02142857142857143,0.22857142857142856
closed-book,eval_group,noisy_confuser,perfect_rate,70,0.05714285714285714,0.02244377910071125,0.1379195047483823
closed-book,eval_group,noisy_confuser,acceptable_rate,70,0.38571428571428573,0.280476913015389,0.5028426441069578
closed-book,eval_group,noisy_confuser,missing_rate,70,0.4142857142857143,0.30630178568736466,0.5311878821543955
closed-book,eval_group,noisy_confuser,hallucination_rate,70,0.14285714285714285,0.07948941717066599,0.2433841988366675
closed-book,eval_group,noisy_confuser,nugget_recall,70,0.2480952380952381,0.18047619047619048,0.32143452380952375
closed-book,eval_group,noisy_confuser,contradiction_rate,70,0.14285714285714285,0.07948941717066599,0.2433841988366675
closed-book,eval_group,noisy_confuser,severe_harm_rate,70,0.05714285714285714,0.02244377910071125,0.1379195047483823
closed-book,eval_group,noisy_confuser,harmful_error_rate,70,0.14285714285714285,0.07948941717066599,0.2433841988366675
closed-book,eval_group,noisy_confuser,citation_recall,70,0.0,0.0,0.0
closed-book,eval_group,noisy_confuser,cited_source_precision,70,0.0,0.0,0.0
closed-book,eval_group,noisy_confuser,cited_source_recall,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,noisy_confuser,response_rate,70,1.0,0.9479769375897331,1.0
closed-book,eval_group,noisy_confuser,over_refusal_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,noisy_confuser,answer_relevancy,70,0.7122198186809684,0.6921390062584633,0.7324513253222472
closed-book,eval_group,noisy_confuser,factual_correctness_f1,70,0.11142857142857143,0.08000000000000002,0.14628571428571427
closed-book,eval_group,noisy_confuser,tokens_per_turn,70,546.8285714285714,506.185,587.7142857142857
closed-book,eval_group,noisy_confuser,llm_calls_per_turn,70,1.0,1.0,1.0
closed-book,eval_group,noisy_confuser,latency_seconds,70,64.33082857142858,58.9972042857143,69.57601571428569
closed-book,eval_group,patient_natural,truthfulness,70,-0.05,-0.20714285714285716,0.10714285714285714
closed-book,eval_group,patient_natural,perfect_rate,70,0.07142857142857142,0.03089421703784702,0.1565541221709532
closed-book,eval_group,patient_natural,acceptable_rate,70,0.32857142857142857,0.22998869307186087,0.4449906426116592
closed-book,eval_group,patient_natural,missing_rate,70,0.3142857142857143,0.21762290046582755,0.4302713798579859
closed-book,eval_group,patient_natural,hallucination_rate,70,0.2857142857142857,0.19322220378719757,0.40050196581720254
closed-book,eval_group,patient_natural,nugget_recall,70,0.22428571428571425,0.15619047619047613,0.2964285714285714
closed-book,eval_group,patient_natural,contradiction_rate,70,0.2857142857142857,0.19322220378719757,0.40050196581720254
closed-book,eval_group,patient_natural,severe_harm_rate,70,0.21428571428571427,0.1343870301710779,0.3239118626347889
closed-book,eval_group,patient_natural,harmful_error_rate,70,0.24285714285714285,0.15751861122890576,0.3549503922963744
closed-book,eval_group,patient_natural,citation_recall,70,0.0,0.0,0.0
closed-book,eval_group,patient_natural,cited_source_precision,70,0.0,0.0,0.0
closed-book,eval_group,patient_natural,cited_source_recall,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,patient_natural,response_rate,70,1.0,0.9479769375897331,1.0
closed-book,eval_group,patient_natural,over_refusal_rate,70,0.0,0.0,0.05202306241026692
closed-book,eval_group,patient_natural,answer_relevancy,70,0.8579895803489568,0.840710169524509,0.8746182008001016
closed-book,eval_group,patient_natural,factual_correctness_f1,70,0.07357142857142858,0.047857142857142855,0.10143214285714283
closed-book,eval_group,patient_natural,tokens_per_turn,70,516.1428571428571,472.0407142857143,561.6585714285713
closed-book,eval_group,patient_natural,llm_calls_per_turn,70,1.0,1.0,1.0
closed-book,eval_group,patient_natural,latency_seconds,70,73.43037142857143,60.066043571428565,93.18857107142857
